E6C05,D,Which of the following digital logic families has the lowest power consumption?,Schottky TTL,ECL,NMOS,CMOS
G5C14,D,Which of the following components should be added to an inductor to increase the inductance?,A capacitor in series,A capacitor in parallel,An inductor in parallel,An inductor in series
T8B09,B,What causes spin fading of satellite signals?,Circular polarized noise interference radiated from the sun,Rotation of the satellite and its antennas,Doppler shift of the received signal,Interfering signals within the satellite uplink band
G7C14,A,The bandwidth of a band-pass filter is measured between what two frequencies?,Upper and lower half-power,Cutoff and rolloff,Pole and zero,Image and harmonic
T1A01,C,Which of the following is part of the Basis and Purpose of the Amateur Radio Service?,Providing personal radio communications for as many citizens as possible,Providing communications for international contesting,Advancing skills in the technical and communication phases of the radio art,All these choices are correct
G1D09,C,How long is a Certificate of Successful Completion of Examination (CSCE) valid for exam element credit?,30 days,180 days,365 days,For as long as your current license is valid
E7C06,C,What are the characteristics of an elliptical filter?,Gradual passband rolloff with minimal stop-band ripple,Extremely flat response over its pass band with gradually rounded stop-band corners,Extremely sharp cutoff with one or more notches in the stop band,Gradual passband rolloff with extreme stop-band ripple
E2D08,C,What type of packet frame is used to transmit APRS beacon data?,Acknowledgement,Burst,Unnumbered Information,Connect
T9A02,A,Which of the following describes a type of antenna loading?,Electrically lengthening by inserting inductors in radiating elements,Inserting a resistor in the radiating portion of the antenna to make it resonant,Installing a spring in the base of a mobile vertical antenna to make it more flexible,Strengthening the radiating elements of a beam antenna to better resist wind damage
T6D07,A,Which of the following is commonly used as a visual indicator?,LED,FET,Zener diode,All these choices are correct
E4D12,C,"What is the link margin in a system with a transmit power level of 10 W (+40 dBm), a system antenna gain of 10 dBi, a cable loss of 3 dB, a path loss of 136 dB, a receiver minimum discernable signal of -103 dBm, and a required signal-to-noise ratio of 6 dB?",-8dB,-14dB,+8dB,+14dB
E2A02,D,Which of the following is characteristic of an inverting linear transponder?,Doppler shift is reduced because the uplink and downlink shifts are in opposite directions,Signal position in the band is reversed,"Upper sideband on the uplink becomes lower sideband on the downlink, and vice versa",All these choices are correct
G1B10,C,What is the power limit for beacon stations?,10 watts PEP output,20 watts PEP output,100 watts PEP output,200 watts PEP output
E4C09,C,Which of the following choices is a good reason for selecting a high IF for a superheterodyne HF or VHF communications receiver?,Fewer components in the receiver,Reduced drift,Easier for front-end circuitry to eliminate image responses,Improved receiver noise figure
E2C03,A,From which of the following bands is amateur radio contesting generally excluded?,30 meters,6 meters,70 centimeters,33 centimeters
T3B06,D,What is the formula for converting frequency to approximate wavelength in meters?,Wavelength in meters equals frequency in hertz multiplied by 300,Wavelength in meters equals frequency in hertz divided by 300,Wavelength in meters equals frequency in megahertz divided by 300,Wavelength in meters equals 300 divided by frequency in megahertz
T9B09,B,What can cause erratic changes in SWR?,Local thunderstorm,Loose connection in the antenna or feed line,Over-modulation,Overload from a strong local station
E7D15,D,What is the purpose of a step-start circuit in a high-voltage power supply?,To provide a dual-voltage output for reduced power applications,To compensate for variations of the incoming line voltage,To prevent arcing across the input power switch or relay contacts,To allow the filter capacitors to charge gradually
E7B01,A,"For what portion of the signal cycle does each active element in a push-pull, Class AB amplifier conduct?",More than 180 degrees but less than 360 degrees,Exactly 180 degrees,The entire cycle,Less than 180 degrees
G4A08,D,What is the correct adjustment for the LOAD or COUPLING control of a vacuum tube RF power amplifier?,Minimum SWR on the antenna,Minimum plate current without exceeding maximum allowable grid current,Highest plate voltage while minimizing grid current,Desired power output without exceeding maximum allowable plate current
E1B09,C,Which amateur stations may be operated under RACES rules?,Only those club stations licensed to Amateur Extra class operators,Any FCC-licensed amateur station except a Technician class,Any FCC-licensed amateur station certified by the responsible civil defense organization for the area served,Only stations meeting the FCC Part 97 technical standards for operation during an emergency
G9D03,C,In which direction is the maximum radiation from a VHF/UHF “halo” antenna?,Broadside to the plane of the halo,Opposite the feed point,Omnidirectional in the plane of the halo,On the same side as the feed point
T0B04,C,Which of the following is an important safety precaution to observe when putting up an antenna tower?,Wear a ground strap connected to your wrist at all times,Insulate the base of the tower to avoid lightning strikes,Look for and stay clear of any overhead electrical wires,All these choices are correct
