G9B09,A,Which of the following is an advantage of using a horizontally polarized as compared to a vertically polarized HF antenna?,A. Lower ground losses,B. Lower feed point impedance,C. Shorter radials,D. Lower radiation resistance
G2A08,B,What is the recommended way to break into a phone contact?,"A. Say “QRZ” several times, followed by your call sign",B. Say your call sign once,C. Say “Breaker Breaker”,D. Say “CQ” followed by the call sign of either station
G3B09,C,What is the approximate maximum distance along the Earth’s surface normally covered in one hop using the F2 region?,A. 180 miles,"B. 1,200 miles","C. 2,500 miles","D. 12,000 miles"
G3A13,C,What does the A-index measure?,A. The relative position of sunspots on the surface of the Sun,B. The amount of polarization of the Sun’s electric field,C. The long-term stability of Earth’s geomagnetic field,"D. The solar radio flux at Boulder, Colorado"
G6A07,A,What are the operating points for a bipolar transistor used as a switch?,A. Saturation and cutoff,B. The active region (between cutoff and saturation),C. Peak and valley current points,D. Enhancement and depletion modes
G2B08,A,What is the voluntary band plan restriction for US stations transmitting within the 48 contiguous states in the 50.1 MHz to 50.125 MHz band segment?,A. Only contacts with stations not within the 48 contiguous states,B. Only contacts with other stations within the 48 contiguous states,C. Only digital contacts,D. Only SSTV contacts
G6A05,C,What is the approximate forward threshold voltage of a silicon junction diode?,A. 0.1 volt,B. 0.3 volts,C. 0.7 volts,D. 1.0 volts
G9B11,C,What is the approximate length for a 1/2 wave dipole antenna cut for 3.550 MHz?,A. 42 feet,B. 84 feet,C. 132 feet,D. 263 feet
G7C11,D,Which of these functions is performed by software in a software-defined radio (SDR)?,A. Filtering,B. Detection,C. Modulation,D. All these choices are correct
G9B02,B,Which of the following is a common way to adjust the feed point impedance of an elevated quarter-wave ground-plane vertical antenna to be approximately 50 ohms?,A. Slope the radials upward,B. Slope the radials downward,C. Lengthen the radials beyond one wavelength,D. Coil the radials
G4C11,C,What technique helps to minimize RF “hot spots” in an amateur station?,A. Building all equipment in a metal enclosure,B. Using surge suppressor power outlets,C. Bonding all equipment enclosures together,D. Placing low-pass filters on all feed lines
G8B01,B,Which mixer input is varied or tuned to convert signals of different frequencies to an intermediate frequency (IF)?,A. Image frequency,B. Local oscillator,C. RF input,D. Beat frequency oscillator
G9A03,D,What is the nominal characteristic impedance of “window line” transmission line?,A. 50 ohms,B. 75 ohms,C. 100 ohms,D. 450 ohms
G0B04,B,Where should the station’s lightning protection ground system be located?,A. As close to the station equipment as possible,B. Outside the building,C. Next to the closest power pole,D. Parallel to the water supply line
G9B08,A,How does the feed point impedance of a 1/2 wave dipole change as the feed point is moved from the center toward the ends?,A. It steadily increases,B. It steadily decreases,C. It peaks at about 1/8 wavelength from the end,D. It is unaffected by the location of the feed point
G0A07,A,What is the effect of modulation duty cycle on RF exposure?,A. A lower duty cycle permits greater power levels to be transmitted,B. A higher duty cycle permits greater power levels to be transmitted,C. Low duty cycle transmitters are exempt from RF exposure evaluation requirements,D. High duty cycle transmitters are exempt from RF exposure requirements
G4D03,D,What is the effect of an incorrectly adjusted speech processor?,A. Distorted speech,B. Excess intermodulation products,C. Excessive background noise,D. All these choices are correct
G4C10,A,What could be a symptom caused by a ground loop in your station’s audio connections?,A. You receive reports of “hum” on your station’s transmitted signal,B. The SWR reading for one or more antennas is suddenly very high,C. An item of station equipment starts to draw excessive amounts of current,D. You receive reports of harmonic interference from your station
G2B05,C,"When selecting an SSB transmitting frequency, what minimum separation should be used to minimize interference to stations on adjacent frequencies?",A. 5 Hz to 50 Hz,B. 150 Hz to 500 Hz,C. 2 kHz to 3 kHz,D. Approximately 6 kHz
G3A11,D,How long does it take a coronal mass ejection to affect radio propagation on Earth?,A. 28 days,B. 14 days,C. 4 to 8 minutes,D. 15 hours to several days
G5C07,A,What transformer turns ratio matches an antenna’s 600-ohm feed point impedance to a 50-ohm coaxial cable?,A. 3.5 to 1,B. 12 to 1,C. 24 to 1,D. 144 to 1
G1B03,A,Which of the following is a purpose of a beacon station as identified in the FCC rules?,A. Observation of propagation and reception,B. Automatic identification of repeaters,C. Transmission of bulletins of general interest to amateur radio licensees,D. All these choices are correct
G1A04,D,"Which of the following amateur bands is restricted to communication only on specific channels, rather than frequency ranges?",A. 11 meters,B. 12 meters,C. 30 meters,D. 60 meters
G3C07,D,What makes HF scatter signals often sound distorted?,A. The ionospheric region involved is unstable,B. Ground waves are absorbing much of the signal,C. The E region is not present,D. Energy is scattered into the skip zone through several different paths
G2C03,C,What does it mean when a CW operator sends “KN” at the end of a transmission?,A. No US stations should call,B. Operating full break-in,C. Listening only for a specific station or stations,D. Closing station now
G7C07,A,What term specifies a filter’s attenuation inside its passband?,A. Insertion loss,B. Return loss,C. Q,D. Ultimate rejection
E1A01,D,Why is it not legal to transmit a 3 kHz bandwidth USB signal with a carrier frequency of 14.348 MHz?,A. USB is not used on 20-meter phone,B. The lower 1 kHz of the signal is outside the 20-meter band,C. 14.348 MHz is outside the 20-meter band,D. The upper 1 kHz of the signal is outside the 20-meter band
E1A02,D,"When using a transceiver that displays the carrier frequency of phone signals, which of the following displayed frequencies represents the lowest frequency at which a properly adjusted LSB emission will be totally within the band?",A. The exact lower band edge,B. 300 Hz above the lower band edge,C. 1 kHz above the lower band edge,D. 3 kHz above the lower band edge
E1A03,C,What is the highest legal carrier frequency on the 20-meter band for transmitting a 2.8 kHz wide USB data signal?,A. 14.0708 MHz,B. 14.1002 MHz,C. 14.1472 MHz,D. 14.3490 MHz
E1A04,C,May an Extra class operator answer the CQ of a station on 3.601 MHz LSB phone?,"A. Yes, the entire signal will be inside the SSB allocation for Extra class operators","B. Yes, the displayed frequency is within the 75-meter phone band segment","C. No, the sideband components will extend beyond the edge of the phone band segment","D. No, US stations are not permitted to use phone emissions below 3.610 MHz"
E1A05,C,Who must be in physical control of the station apparatus of an amateur station aboard any vessel or craft that is documented or registered in the United States?,A. Only a person with an FCC Marine Radio license grant,B. Only a person named in an amateur station license grant,C. Any person holding an FCC issued amateur license or who is authorized for alien reciprocal operation,D. Any person named in an amateur station license grant or a person holding an unrestricted Radiotelephone Operator Permit
E1A06,B,What is the required transmit frequency of a CW signal for channelized 60 meter operation?,A. At the lowest frequency of the channel,B. At the center frequency of the channel,C. At the highest frequency of the channel,D. On any frequency where the signal’s sidebands are within the channel
E1A07,C,What is the maximum power permitted on the 2200-meter band?,A. 50 watts PEP (peak envelope power),B. 100 watts PEP (peak envelope power),C. 1 watt EIRP (equivalent isotropic radiated power),D. 5 watts EIRP (equivalent isotropic radiated power)
E1A08,B,"If a station in a message forwarding system inadvertently forwards a message that is in violation of FCC rules, who is primarily accountable for the rules violation?",A. The control operator of the packet bulletin board station,B. The control operator of the originating station,C. The control operators of all the stations in the system,D. The control operators of all the stations in the system not authenticating the source from which they accept communications
E1A09,D,"Except in some parts of Alaska, what is the maximum power permitted on the 630-meter band?",A. 50 watts PEP (peak envelope power),B. 100 watts PEP (peak envelope power),C. 1 watt EIRP (equivalent isotropic radiated power),D. 5 watts EIRP (equivalent isotropic radiated power)
